business_id,name,full_address,postal_code
MkLlb2944GtK07wy9u_wbA,McDonald's,"4214 Brownsville Rd, Brentwood, PA, 15227",15227
mlmQ9WqUTkE32mP2y53ikA,Dairy Queen Grill & Chill,"7502 Leavitt Rd, Amherst, OH, 44001",44001
MN2oRaV4bZEbBIy_w7fNEQ,Hot Head Burritos,"1245 Som Center Rd, Mayfield Heights, OH, 44124",44124
MOsFhDVav42shCq9-rgejw,Potbelly Sandwich Shop,"2245 Zeier Rd, Madison, WI, 53704",53704
MothxPy-ZoFcCdoVGw2hDQ,Applebee's Grill + Bar,"1050 Village Center Dr, Tarentum, PA, 15084",15084
MP2So3hjEYIAxhkK-Ovl-w,Subway Restaurants,"24175 Chagrin Blvd, Beachwood, OH, 44122",44122
MPjwZL8DHKCEbFw8LYiAIA,Subway Restaurants,"1347 W Liberty Ave, Pittsburgh, PA, 15216",15216
MpxcquEP9071fZqd6O19IQ,Asian Fusion Bowl,"2767 E Carson St, Pittsburgh, PA, 15203",15203
MQ3o9sFS1m1L2Gb_hvvYSQ,Subway Restaurants,"34299 Center Ridge Rd, North Ridgeville, OH, 44039",44039
mQa_Rh-LykYTll9cPFJcKg,Denny's,"3105 Medina Rd, Medina Township, OH, 44256",44256
MqhxKfI7oMjUTMqH2gnhyg,McDonald's,"1812 N Neil, Champaign, IL, 61820",61820
mqUnwFYapb-on4v6n3wGlg,McDonald's,"1720 W Exchange St, Akron, OH, 44313",44313
MrlNl43mM8Y259tKzMj4Mw,Burger King,"920 Ohio River Blvd, Avalon, PA, 15202",15202
mtIQi2repqcSioMnO0fymw,Subway Restaurants,"175 E Pike St, Canonsburg, PA, 15317",15317
mtjvQctnZEB-c__x5LXCvA,Glaze Teriyaki,"563 State St, Madison, WI, 53703",53703
Mtl3TcCOHRA6lC5modo2Nw,KFC,"26021 Euclid Ave, Euclid, OH, 44132",44132
MUMiGoEZ3NBwebH4Eff4LA,Dairy Queen,"16803 Detroit Ave, Lakewood, OH, 44107",44107
mUnCBLAKmKU56V3pIaXm-Q,Subway Restaurants,"458 Home Dr, Space D, Pittsburgh, PA, 15275",15275
mVbGnu5VsAG79b0fMoKItA,McDonald's,"1630 Penn Ave, Pittsburgh, PA, 15222",15222
mVTa6yJrJE8cGg7A4hSXbg,Best Gyros,"10468 Northfield Rd, Northfield, OH, 44067",44067
MwsLN3Lo2SEbldy0HvBYEw,Subway Restaurants,"5551 E Park Blvd, Madison, WI, 53718",53718
MWWOPM-o6lCEQ_SyD9AoaA,Dairy Queen,"4846 Library Rd, Bethel Park, PA, 15102",15102
my7WOW-Dq7eV4OxfxmlI-g,Burger King,"11002 Lorain Ave, Cleveland, OH, 44111",44111
mYi7ta5ix38qaqrxdPEctA,Mars Bar & Cafe,"15314 Madison Ave, Lakewood, OH, 44107",44107
MYJqBLlBsHjEA0sVgF73TA,Chick-fil-A,"47 Flight Memorial Pkwy, Fairlawn, OH, 44333",44333
myyJxx7nvs-5_T-Uvc-kLw,Wendy's,"1401 W. Green Street, Urbana, IL, 61801",61801
mzGrMnuHJpPJEF7E4esGqw,Burger King,"20333 Center Ridge Rd, Rocky River, OH, 44116",44116
n_kuVY9qyQ02OOqlwo3xXw,Subway Restaurants,"22919 Broadway Ave, Bedford, OH, 44146",44146
n0gAJPW7-H9cS71FC5dSqg,Taco Bell,"7753 Mentor Avenue, Mentor, OH, 44060",44060
n3AHTASqE5QCfuq0AQpT5Q,McDonald's,"616 E Green St, Champaign, IL, 61820",61820
n3vrziSf4NLLxvNapVC-iw,Burger King,"175 E Erie Street, Painesville, OH, 44077",44077
N3ZbTZfWC_oyIUxuX9KJYA,Teriyaki Express,"13201 Superior Ave, East Cleveland, OH, 44112",44112
n4_9d6M1n025PKUnu2MPFA,Culver's,"1439 Center Rd, Avon, OH, 44011",44011
n4J24P38xDD94slTrcp7qA,Jimmy John's,"13961 Cedar Rd, South Euclid, OH, 44118",44118
n6u46Q-L5txJTNzR7kO2UA,McDonald's,"16407 Detroit Ave, Lakewood, OH, 44107",44107
N7j_rJ0Vlwb-Gf-6cy4uiw,QDOBA Mexican Eats,"2777 E Carson St, Pittsburgh, PA, 15203",15203
n8GCGa5gX17Ibix5VsGMuw,Popeyes Louisiana Kitchen,"4645 Northfield Rd, North Randall, OH, 44128",44128
n8tzdLv8oREwZF6e8u7Hkw,Wendy's,"3910 Washington Ave, Madison, WI, 53704",53704
N96XqVT073fTRsHUY2oekA,KFC,"1792 State Rd, Cuyahoga Falls, OH, 44223",44223
Na4PriVltR13E48ZdVRl6A,McDonald's,"4618 William Flynn Hwy, Hampton Township, PA, 15101",15101
napG4l5SlDSkXQcgJr8l9Q,Culver's,"430 E Verona Ave, Verona, WI, 53593",53593
NaqR4ptSaeqm33-rAtBz0w,Wendy's,"116 Peebles Street, Wilkinsburg, PA, 15221",15221
Nb3hAuv8OkpFgSImYdt3Rg,Chipotle Mexican Grill,"2640 Creekside Dr, Twinsburg, OH, 44087",44087
NbkDsQhfK13ATV79TI4OQg,Chipotle Mexican Grill,"8870 Covenant Ave, Pittsburgh, PA, 15237",15237
nbypJnkEbSj5OjkB-_y0Zg,Chick-fil-A,"7850 Mentor Ave, Mentor, OH, 44060",44060
NcCl0Awt7dF6PZmFHXWGNw,McDonald's,"430 Penn Ave, Wilkinsburg, PA, 15221",15221
NClVosSyO7LJaQ2WYLLnYw,Taco Bell,"3847 W Market St, Fairlawn, OH, 44333",44333
Nd9wb5CZIakwnnq8l0mhjg,Jimmy John's,"1938 Euclid Ave, Cleveland, OH, 44115",44115
NDfcum0Zpa2o9czVgRds9w,Steak n Shake,"3294 Steelyard Dr, Cleveland, OH, 44109",44109
NDKBMYjNhckqg_lf53plug,Burger King,"22740 Lorain Rd, Fairview Park, OH, 44126",44126
NdSfKZuIIrWS1cq9V_9p6Q,Subway Restaurants,"122 N Charter St, Monticello, IL, 61856",61856
nDZiSJcugs5D1A1iwuMh8w,Wendy's,"5815 St. Clair Ave., Cleveland, OH, 44103",44103
NF8dnVxSeL2zKKJ2DDkJMQ,Hot Head Burritos,"13405 Pearl Rd, Strongsville, OH, 44136",44136
NFcFwC5fvdPBaR4yBKGsGQ,KFC,"640 Longrun Rd, McKeesport, PA, 15132",15132
NFrDOhznry5iqD15p4nyfQ,Subway Restaurants,"1701 E 12th St, Cleveland, OH, 44114",44114
NGLm1rYYnq88wt2UMd9v9Q,Sonic Drive-In,"1010 Village Center Dr, Tarentum, PA, 15084",15084
NHcviPeLWp2QsnFzA73erw,Subway Restaurants,"957 Aurora Rd, Unit D, Macedonia, OH, 44056",44056
NHersw9tR7dnmlZINOBi9Q,McDonald's,"230 W Huron Rd, Cleveland, OH, 44113",44113
NHHDDrnQXabrbmrQuahbeg,Wendy's,"6530 Pearl Road, Parma Hts., OH, 44130",44130
NIFrjfEot4GFR-tqiqrsHw,McDonald's,"301 West Main St, Monongahela, PA, 15063",15063
NiYjWteYkFwglnlJEDe2BA,Subway,"4692 Cottage Grove Rd, Madison, WI, 53716",53716
NJK_B8dLl1EGgPiOg9_a8g,Harvey's,"1620 Pennsylvania Ave, West Mifflin, PA, 15122",15122
NjY4TcK-CPrbOVlHdfP2Ig,Pizza Pan,"33009 Lorain Rd, North Ridgeville, OH, 44039",44039
nJYCyUpjms2E7SHgKwte9A,McDonald's,"3820 Wm Penn Hwy, Murrysville, PA, 15668",15668
nLN2hd7HFsehntXl3VUkhg,Steak n Shake,"1684 Home Ave, Akron, OH, 44310",44310
NLOnd0990Aku1U8i3nxKgw,McDonald's,"7195 Aurora Rd, Aurora, OH, 44202",44202
NlzU1RxfXaWF6ir-ZWfrLg,Madison Cuisine,"785 University Ave, Madison, WI, 53715",53715
nM2Jl9GS7IGlluey8ieivg,Noodles & Company,"4280 E Towne Blvd, Madison, WI, 53704",53704
NNHnU8NXDM9fVPm52Z6-JA,McDonald's,"1733 Pearl Rd, Brunswick, OH, 44212",44212
NpNSOfnPxJKa8_qh83NArw,Subway Restaurants,"1401 South Neil Street, Champaign, IL, 61820",61820
nqhJsABaWaKhOQrR79J-wg,Johnny J's Pub & Grille,"15323 Pearl Rd, Strongsville, OH, 44136",44136
nqNre01QKjaBfmfW7FAueQ,Taco Bell,"9486 Mentor Avenue, Mentor, OH, 44060",44060
nrx5xbee62IhjpbAi1vBfA,Dairy Queen,"9081 State Rte 14, Streetsboro, OH, 44241",44241
nrxmMlgoiScXTLIGzv3o5Q,Wendy's,"515 E. Main Street, Kent, OH, 44240",44240
ntpj41N4iISg0oTMl1PUeQ,Long John Silver's,"1420 Cooper-Foster Park Rd, Lorain, OH, 44052",44052
NUQrKfOH6477lHG4xwhBxA,Taco Bell,"17565 E Bagley Rd., Middleburg Heights, OH, 44130",44130
NwfGbJRkqDwa1ZdpJXa6Aw,Jimmy John's,"3490 Hudson Dr, Ste. 1, Stow, OH, 44224",44224
nwjIvTxJt2GpMoKzuKWIBQ,McDonald's,"2518 W Liberty Rd, Pittsburgh, PA, 15226",15226
nwNdRUbU0_JnISxvdDfWtQ,Little Caesars Pizza,"1160 Washington Ave, Carnegie, PA, 15106",15106
NwWd3HpXXMRYFdyDFG8jkA,KFC,"509 Penn Ave, Wilkinsburg, PA, 15221",15221
nxAo0oDgsNlduzUuuUL4Fg,Steak n Shake,"650 E Waterfront Dr, Munhall, PA, 15120",15120
nXr2CBXYxdXYm-tWn91KCg,Quaker Steak & Lube,"115 Federal St, Pittsburgh, PA, 15212",15212
NyLYY8q1-H3hfsTwuwLPCg,Choolaah Indian BBQ,"27100 Chagrin Blvd, Orange Village, OH, 44122",44122
nz3J9pxi0lN673_YbzGx3A,Subway Restaurants,"9514 Diamond Centre Dr, Mentor, OH, 44060",44060
nZ4uuPHq0QLM5DwI52aO3Q,Burger King,"7500 Detroit Rd, Cleveland, OH, 44102",44102
nzaEIvPWOL9UQhpGWy2fqA,Eat'n Park,"2874 W Liberty Ave, Pittsburgh, PA, 15216",15216
nzvZ1RJIEXRgpKSRbnwhpg,Subway Restaurants,"1628 W 117th Street, Lakewood, OH, 44107",44107
o10-_WmF3MF5uXwMWGg5VQ,Wendy's,"4037 Mayfield Road, S.Euclid, OH, 44121",44121
O1Sp0pDa8wmMfOC-FUGZFQ,Dairy Queen Grill & Chill,"3602 N Mattis Ave, Champaign, IL, 61822",61822
o7aBPJhTR-R4TccTSfu-Ng,Chipotle Mexican Grill,"4611 Forbes Ave, Pittsburgh, PA, 15213",15213
o7tBcNfv-zMXSTePBLIrvw,Subway,"401 Wood St, Pittsburgh, PA, 15222",15222
o962sVMOZl1IqRG7QJJ1iw,Jersey Mike's Subs,"4123 Washington Rd, Peters (Township Of), PA, 15317",15317
oah7hUbos7yUH_qP7du2yQ,Taco Bell Cantina,"534 State St, Madison, WI, 53703",53703
oAZrm5ci1QFts2kL6YYEzQ,Chipotle Mexican Grill,"4960 William Flynn Hwy, Allison Park, PA, 15101",15101
ObNQVg_ohRVLex4ppmMC5w,Sonic Drive-In,"101 Calvin St, Savoy, IL, 61874",61874
oCbQ882f2TAhOTp6OYdMkg,Subway Restaurants,"7582 Leavitt Rd, Attached to Sunoco by Turnpike, Amherst, OH, 44001",44001
oCvxJBOs-Mbg-4oanPO7lQ,Pita Pit,"2763 East Carson St, Pittsburgh, PA, 15203",15203
OCxl56kc8QcxxA-uLxNfIw,Guthrie's Chicken Fingers,"3465 Steelyard Dr, Cleveland, OH, 44109",44109
OdLYPceRdj07gC378sruMw,Taco Bell,"3776 W 150th Street, Cleveland, OH, 44111",44111
oEn0Wsz_l33QfFwlw4f_cw,Jimmy John's,"1314 Som Center Rd, Mayfield Heights, OH, 44124",44124
OEXe9Rge71Ha3qLKGIK9gQ,McDonald's,"1102 Regent St, Madison, WI, 53715",53715
of7Vys4mcRAzpXltmUweDw,MOD Pizza,"7015 Sligo Dr, Bldg D, Madison, WI, 53717",53717
OFW2HD4_0T2pExMsmFKx-w,Quiznos,"4085 William Penn Hwy, Monroeville, PA, 15146",15146
OGg60MuC7fTlPaepWqB4bg,Wings Over Madison,"2739 University Ave, Madison, WI, 53705",53705
oGnUASBpfhXLlJcdyv_2ig,Flame Urban Chicken Grill,"10330 Saint Clair Ave, Cleveland, OH, 44108",44108
ogX4ONTyz-cMpeTi6hvLDA,Taco Bell,"4110 Lee Rd, Cleveland, OH, 44128",44128
OHFQfdO7N9nnhNDI4t_sCw,Dilly's Drive-In - Peninsula,"4280 State Rd, Peninsula, OH, 44264",44264
oHvo9vcYoOC36pLkCFUQjw,Burger King,"1900 Cooper Foster Rd, Lorain, OH, 44053",44053
oia3V-RDZepljWUGCRVdaw,Burger King,"3220 Library Rd, Castle Shannon, PA, 15234",15234
OJ8FKDGWI5jo0MwUv496AQ,Chipotle Mexican Grill,"13937 Cedar Rd, South Euclid, OH, 44118",44118
ojot0MacnAjR75Hy_y4nog,Dairy Queen Grill & Chill,"305 Greensburg Rd, New Kensington, PA, 15068",15068
oK9mdYF8q0XSkhpKs8ChHg,Wendy's,"2033 N Prospect Ave, Champaign, IL, 61822",61822
OKA1Nk0tj1owQkgsNu7UIw,Dairy Queen Orange Julius,"260 E Cuyahoga Falls Ave, Akron, OH, 44310",44310
oKT4JjzBvPU-IXng_0vMFw,Chick-fil-A,"6390 Mayfield Rd, Mayfield Heights, OH, 44124",44124
oLz3JuHkQqwFcmOlwq__8A,Taco Bell,"1940 W. Market St, Akron, OH, 44313",44313
OmezC2G0o8seOahmbBejRA,Subway Restaurants,"6594 Mayfield Road, Mayfield Heights, OH, 44124",44124
OnylPAcfRTwUhr7KOYBIRQ,Sheetz,"9037 Pearl Rd, Strongsville, OH, 44136",44136
OOThzIpIiCRok8zaN0NPwQ,Subway Restaurants,"5438  1/2  Centre Ave, Pittsburgh, PA, 15232",15232
oqVcCVbwjcA1LXzGfR2z9w,McDonald's,"2741 Leechburg Rd, Lower Burrell, PA, 15068",15068
OQybCnZk7wG1YaAnlkmDlw,Burger King,"5021 S O M Center Rd, Willoughby, OH, 44094",44094
oRBHoK2gnLTzcc71oQeQsg,Subway Restaurants,"950 Ridge Ave, Pittsburgh, PA, 15212",15212
Oroaoa5XQuu0bolzocyZDg,Taco Bell,"502 Water St, Chardon, OH, 44024",44024
OrX0D6xwxmymxfzWRatT7Q,Culver's,"903 W Marketview Dr, Champaign, IL, 61822",61822
osbH4NjOzDpilS4fPvz5jA,Starbucks,"3465 Steelyard Dr, Cleveland, OH, 44109",44109
oUk9yi2Pcu0isDYGgb7Hgg,McDonald's,"100 Bobby Vinton Blvd, Canonsburg, PA, 15317",15317
owV0aSgh4t_9aG56iPxGEw,Panda Express,"6895 Ridge Rd, Parma, OH, 44129",44129
oXk1MzdecCd7UfEuaHGONQ,Culver's,"900 E Main St, Waunakee, WI, 53597",53597
oXtQdwCHjzY3krLPkUsxXg,Subway Restaurants,"4968 Darrow Rd, Stow, OH, 44224",44224
OY1MdIc0J3BB7ZUJ7__Bbg,Burger King,"5240 Library Rd, Bethel Park, PA, 15102",15102
P05o13_EjnbplcE306TTzg,Subway Restaurants,"375-E Lear Rd, Avon Lake, OH, 44012",44012
p0hfV1YC5KB3Np5mek3TbQ,Jimmy John's,"1717 E Carson St, Pittsburgh, PA, 15203",15203
p0LusgO7QmgxJF0XenzJfA,Dairy Queen,"1501 Lyndhurst Aly, Savoy, IL, 61874",61874
P0ytQBoqSbMG9S7Hx-PAdw,Old Fashion Hot Dogs,"4008 Lorain Ave, Cleveland, OH, 44113",44113
p1BuuerHzEQ26BKeuA5-CA,Dunkin',"750 E. Steels Corner Rd, Stow, OH, 44224",44224
p2Nr4d7-MS82opzRCNkbNA,QDOBA Mexican Eats,"601 Grant St, Pittsburgh, PA, 15219",15219
p4h2-y4muYzTr94pBT4mZg,Taco Bell,"4120 E Washington Ave, Madison, WI, 53704",53704
P-4KsLjgjzg_eqi_Xnlc6g,Chipotle Mexican Grill,"3890 Medina Rd, Ste A, Akron, OH, 44333",44333
p5W1XIMcwYbVlLYyjwMs0Q,Arby's,"3518 Washington Rd, Mc Murray, PA, 15317",15317
p7JJ9fCP8QP3jN7SyOTtnQ,Penn Station East Coast Subs,"4203 William Penn Hwy, Monroeville, PA, 15146",15146
p8DTd_rutJG4zSj0B_kApg,Jimmy John's,"3867 Medina Rd, Ste. B, Akron, OH, 44333",44333
P8ersCaJqnL1paY9FFnZ9w,Burger King,"822 Windsor Street, Sun Prairie, WI, 53590",53590
P8nY22PirIp-d1GpDn7qnA,Five Guys,"117 S Bouquet St, Pittsburgh, PA, 15213",15213
pc8Zn3nuwm4o91vZgXTubA,The Place To Be,"1391 Warren Rd, Lakewood, OH, 44107",44107
Pc9CJBuQgtBU_ddPz4c-LA,Skyway Drive-In Restaurant,"2781 W Market St, Fairlawn, OH, 44333",44333
PcB8HXzNTRYqr7HiMV_WUg,Denny's,"9449 State Rd 14, Streetsboro, OH, 44241",44241
pcQ0hmOHB_oqrG-Mn7ewYg,McDonald's,"1810 Merriman Rd, Akron, OH, 44313",44313
pcs7jXj_mvuLQq6DQ3Ggcg,Seti's Polish Boys,"W 4242 Lorain Ave, Cleveland, OH, 44113",44113
Pe1JBBOd9b_PGAD_zvkniA,Jimmy John's,"6800 Rockside Rd, Ste. B, Independence, OH, 44131",44131
PF8HqToO6An0mH6odFoCEw,South Philly Steak & Fries,"301 S Hills Village, Pittsburgh, PA, 15241",15241
pfGV7rxls65U-yusYR_zfw,Burger King,"7998 Leavitt Rd, Amherst, OH, 44001",44001
PGsrhKu41CWhs152bctWkQ,Swensons Drive-In,"658 E Cuyahoga Falls Ave, Akron, OH, 44310",44310
pGu7YwnkIueer-3r3pkQdg,Rascal House,"1836 Euclid Ave, Cleveland, OH, 44115",44115
PHJpAJUUzNOpKgsJgjzuww,Burger King,"5995 Andrews Rd, Mentor On The Lake, OH, 44060",44060
phrJCsa0I_OEWExpiTET8A,Chipotle Mexican Grill,"8422 Old Sauk Rd, Middleton, WI, 53562",53562
PIDtIPKa4Fmd6eMEi7B2jA,McDonald's,"18070 Bagley Rd, Middleburg Heights, OH, 44130",44130
pIhteCW9zwjWzemoJwm4lw,Chipotle Mexican Grill,"1615 W River Rd N, Elyria, OH, 44035",44035
PIiVJJ4mgiltU-u6Byn2_w,Wendy's,"603 Clairton Blvd., Pittsburgh, PA, 15236",15236
pJlHbIoePemy_wQVpWTR2g,Burrito King,"902 W University Ave, Urbana, IL, 61801",61801
PK2v_1GQI7ngoJg_uE593A,Dairy Queen,"5501 Memphis Ave, Cleveland, OH, 44144",44144
pmkqmJHvl09o6NoBP4d_TQ,McDonald's,"2626 Allen Blvd, Middleton, WI, 53562",53562
pNgDhHaeFkWQW71NzT9wzg,KFC,"1516 Greenway Cross, Madison, WI, 53713",53713
Pqt05fL95TArBD7mFCni-g,Dairy Queen Grill & Chill,"701 N 3rd St, Saint Joseph, IL, 61873",61873
Prd8JRVvPvL2d32GgtNCwQ,Long John Silver's,"2417 Brownsville Rd, Pittsburgh, PA, 15210",15210
Ps5mrcu_E17YBC7Tl75X0w,Naty's Fast Food,"1616 Beld St, Madison, WI, 53715",53715
psHUiQ29RWhaXlhQHgrKkA,Arby's,"7687 Broadview Rd, Seven Hills, OH, 44131",44131
PSYouAbQHneC9HDvt1B0dg,Chop It Salad Co,"4954 Great Northern Mall, North Olmsted, OH, 44070",44070
pTicp-twG6F1t8jzaoagAA,Subway Restaurants,"1136 Thorn Run Ext, #B, Coraopolis, PA, 15108",15108
PUos6w1aB2GX6Qakf9616w,Bearden's Restaurant,"19985 Lake Rd, Rocky River, OH, 44116",44116
PuxKvdjE1vyPyswDZ1ZFFA,McDonald's,"27322 Lorain Rd, North Olmsted, OH, 44070",44070
PuY09XUxfQhURBhaQNJuqw,McDonald's,"3211 Clark Ave, Cleveland, OH, 44109",44109
pvQsFWF3XQs28JZIOjrGOQ,Auntie Anne's,"300 East Towne Mall, Madison, WI, 53704",53704
PVRBeN2WYGzD4SWj1NX0XQ,McDonald's,"350 W Bagley Rd, Berea, OH, 44017",44017
PvZoaoIOvIX-32ur3l_jww,Five Guys,"2030 Pittsburgh Mills Blvd, Tarentum, PA, 15084",15084
PXJH9H6fJslcNYHnVTgFCQ,Popeyes Louisiana Kitchen,"7020 Carnegie Ave, Cleveland, OH, 44103",44103
PxZBTBvhKcTQ0pXhCdy4Ng,Wendy's,"8703 University Blvd., Moon Twp, PA, 15108",15108
PzRgohlnHNN0C0Len1At0Q,QDOBA Mexican Eats,"1401 W Green St, Urbana, IL, 61801",61801
Q_2DxyQ9nHLRdYciJaNLHg,Jimmy John's,"4811 William Penn Hwy, Ste. 100, Murrysville, PA, 15668",15668
Q-1rmWpYHi-vglQZppSeKQ,McDonald's,"23321 Broadway Ave, Oakwood Village, OH, 44146",44146
Q1WoqmmvoyWC3b6esLNyCQ,Arby's,"2251 Noblestown Rd, Pittsburgh, PA, 15205",15205
Q23a-p9DWB9jbB1dgYeyTA,Five Guys,"4025 Richmond Rd, Unit H, Warrensville Heights, OH, 44122",44122
q6BzQz426uH6rB7bmZvexQ,la Cappella,"1041 Freeport Rd, Pittsburgh, PA, 15238",15238
Q6sAy86CCQZy_qwZZpvOnQ,Arby's,"207 N Lombard St, Mahomet, IL, 61853",61853
q7O9lH4PaBZj3FTIhRYnkQ,Harold's Chicken,"707 S Gammon Rd, Madison, WI, 53719",53719
q8TX-umIvle22sSC3kkHlw,Burger King,"2828 Medina Rd, Medina, OH, 44256",44256
QayOwK3LVRVniGnT6Gzveg,Chipotle Mexican Grill,"5 Atterbury Blvd, Ste 1, Hudson, OH, 44236",44236
QbLCALa347d6D09WJ37HXQ,Real McCoy Sandwich Shop,"2010 E Carson St, Pittsburgh, PA, 15203",15203
QBss179ZGTx7kgHo3QyivQ,KFC,"600 W Main St, Waunakee, WI, 53597",53597
Qc5zSg9lnsT4G37hxr53tQ,Hank's Table,"122 N Neil St, Champaign, IL, 61820",61820
qCJ5txE34m5OHx4UVRzCTA,Wendy's,"5251 Turney Road, Garfield Hts., OH, 44125",44125
QcRWhJ6xO5OgORFsJlYg2w,Beckham's B & M Bar B Que,"21921 Miles Rd, North Randall, OH, 44127",44127
QcW0360vpeEilCLBlKEiLw,Jimmy John's,"29998 Detroit Rd, Westlake, OH, 44145",44145
QDA9xZaX4n0H7dbkTRyCYw,Subway Restaurants,"45 E University, Suite 101, Champaign, IL, 61820",61820
qddBAMIQ40y-RqgP2XFd2g,Arby's,"5189 Baum Blvd, Pittsburgh, PA, 15224",15224
QdO3ofR2axJJp92O0GYQ0g,Taco Bell,"6698 Pearl Road, Parma Heights, OH, 44130",44130
QE2DOB7NZW-vBuTDpIhaFA,Chipotle Mexican Grill,"429 E Main St, Kent, OH, 44240",44240
qErcBgymY29ilbg6LZ2BkQ,Burger King,"25201 Rockside Rd, Bedford Heights, OH, 44146",44146
qEWoqy5LGDsdr22R3Px8Pg,McDonald's,"4409 Hwy 19, Windsor, WI, 53598",53598
qF-NiRVw5OPD_MPUJNlt9g,Arby's,"2115 Warrensville Ctr Rd, Cleveland, OH, 44121",44121
qfZOqFMtXydpuNkgOf8MGQ,Burger King,"7677 Broadview Rd, Seven Hills, OH, 44131",44131
qgOYLIfw4-xB1CePD7APkA,White Castle,"5095 Northfield Rd, Bedford Hts., OH, 44146",44146
QgrxN-PyUWaIab41-RrTwg,Au Bon Pain,"200 Public Sq, Cleveland, OH, 44114",44114
QHbrfA9nSNLFcevsfQk6dQ,Wienerschnitzel,"3214 Kimberly Dr, Champaign, IL, 61821",61821
Qiyd2ha1pivmsQhnFZgCxQ,KFC,"7501 Mineral Point Rd, Madison, WI, 53717",53717
QIZ5gDmTYYWAxiwiRX7OHg,Sonic Drive-In,"6413 University Ave, Middleton, WI, 53562",53562
QJOr35t_jz9OPQ6IczMGJA,Potbelly Sandwich Shop,"112 W Towne Mall, Madison, WI, 53719",53719
ql2_5j1uHFoiP08wud6VNw,Chipotle Mexican Grill,"1042 W Pleasant Valley Rd, Parma, OH, 44134",44134
qlsAl7z4NYuf7CVpF2BJcw,Taco Bell,"1345 Columbia Rd., Westlake, OH, 44145",44145
QNzX-iaiG2uIWQ2vOMq13A,Wendy's,"351 Lincoln Highway, N.Versailles, PA, 15137",15137
qou7HXpSiGdNzSmxhf59XA,4B Cafe,"787 N Main St, Ste 106, Oregon, WI, 53575",53575
Q-OwNX5j6xDvX5QRFEB9wg,Wendy's,"10490 Perry Hwy, Wexford, PA, 15090",15090
qpa8Y4VAMQKh8P5zqC5Y4g,Chick-fil-A,"1620 Washington Rd, Pittsburgh, PA, 15241",15241
qpTOf3P3lN4HXqbRuTrh7Q,Subway Restaurants,"11440 Lincoln Hwy E, North Huntingdon, PA, 15642",15642
qQu--8A6Ic0rytLfI1r4dg,Wendy's,"1905 S Neil St, Champaign, IL, 61820",61820
qrADQd0m9EenJmxMjcFtZg,McDonald's,"301 W Main St, Monongahela, PA, 15063",15063
qrcAGkBi0Qhg0HIfUJBDhg,Burger King,"5940 University Blvd, Coraopolis, PA, 15108",15108
Qs_5WTpjfXI-BPO8F1s1OA,Swirlie Whirlie,"4149 Washington Rd, Canonsburg, PA, 15317",15317
Qs5fQqmc_yWmgZjHcadU7g,Rudy Martino Original House of Submarines,"1918 Monongahela Ave, Pittsburgh, PA, 15218",15218
Qtv6iGDAHBmAKBgl40JgLw,Blaze Fast-Fire'd Pizza,"2610 N Prospect Ave, Champaign, IL, 61822",61822
QtyvwZi6JiloDNEEH_ZxLQ,Bombay Gyro's and Lunch Box,"212 10th St, Pittsburgh, PA, 15215",15215
quYlYKkiZ5qRLdu-_hew7g,Burger King,"8459 Mayfield Rd, Chesterland, OH, 44026",44026
QVboXOy_hrsDqg3XOJK3Pg,Chick-fil-A,"3075 Clairton Rd, Ste 656, West Mifflin, PA, 15123",15123
qvQrZ6XHC4KOQEWyYkR_tQ,Five Guys,"4184 Pearl Rd, Medina, OH, 44256",44256
qw1T026yhIb6MR_Xf9a9Vw,McDonald's,"712 Steels Corners Rd, Stow, OH, 44224",44224
Qwo5XmriFv2KAcNUwxl6_A,McDonald's,"1865 New Texas Rd, Plum, PA, 15239",15239
QYcsP3e-HRQYC4Iw6zbyqw,Charleys Philly Steaks,"620 Chestnut Commons Dr, Elyria, OH, 44035",44035
QZjBYhI6gX-hD3d1Ed-s7Q,Wendy's,"26650 Lorain Rd, N.Olmsted, OH, 44070",44070
QzpdN_I4B_A6b5PzPIUchA,McDonald's,"500 Leavitt Rd, Amherst, OH, 44001",44001
R_RQyidw2F6bPb2NGbRxLw,Wendy's,"3500 Washington Rd, Mcmurray, PA, 15317",15317
R13eqiLCi9m76DIaDCt7eA,Backdraft Bar & Grille,"24775 Lorain Rd, North Olmsted, OH, 44070",44070
r1Y1wRqLu3gqpis-ccNBow,Wendy's,"604 North Levitt, Amherst, OH, 44001",44001
r3z5wK6zBSWzLgPRTmo6vQ,Arby's,"31219 Vine St, Willowick, OH, 44095",44095
R4i5FshghtTnTZC8EEbjHQ,Freshii,"501 Grant St, Pittsburgh, PA, 15219",15219
R5GyAPq6d7x0t8CFk0e7Fw,Taco Bell,"10955 Perry Highway, Wexford, PA, 15090",15090
R5TXUXSKpREYEX2PQ5goIw,McDonald's,"12690 Rockside Rd, Garfield Heights, OH, 44125",44125
r7HE93rFbNDzyHmUI76FSg,Dairy Queen Grill & Chill,"1443 S Water St, Kent, OH, 44240",44240
R7XBYjReOUx1mE_gD5CjUA,Taco Bell,"24247 Lorain Rd., North Olmsted, OH, 44070",44070
R8L9VLO5jHfzPA5rHiujIA,Culver's,"4401 Cottage Grove Rd, Madison, WI, 53716",53716
r9QETdzuTTQpn-_exlL6jw,Mr Hero,"2114 Brookpark Rd, Cleveland, OH, 44134",44134
